/content/train/DM21330_pdf_1_jpg.rf.ad5e507b8dc6fb66650eda27a82959c8.jpg,27,25,62,51,1.0,Questions
/content/train/c577931a65296ddbb39fb2e713a636c6_jpg.rf.acd0c596b486a9365ead27ac41cf4721.jpg,9,216,84,242,1.0,Questions
/content/train/c577931a65296ddbb39fb2e713a636c6_jpg.rf.acd0c596b486a9365ead27ac41cf4721.jpg,63,97,89,114,1.0,Questions
/content/train/c577931a65296ddbb39fb2e713a636c6_jpg.rf.acd0c596b486a9365ead27ac41cf4721.jpg,26,0,90,14,1.0,Questions
/content/train/c5e0a651a238d6611c006b5ec6d71a68_jpg.rf.af39900270769c9551bbcd85a23aecf4.jpg,24,76,56,90,1.0,Questions
/content/train/c5e0a651a238d6611c006b5ec6d71a68_jpg.rf.af39900270769c9551bbcd85a23aecf4.jpg,19,372,59,386,1.0,Questions
/content/train/c5e0a651a238d6611c006b5ec6d71a68_jpg.rf.af39900270769c9551bbcd85a23aecf4.jpg,50,260,68,277,1.0,Questions
/content/train/CG21227_pdf_3_jpg.rf.b180c4b93ee36ddaf35f4b40dc6817c2.jpg,23,27,66,42,1.0,Questions
/content/train/3e9403e7fe9a81d30dd59e01b4596bd7_jpg.rf.b218455ab1013b351a2cb04ebce5a38b.jpg,23,0,73,18,1.0,Questions
/content/train/ef518124ffa62d09aa9ed420de1c1cf8_jpg.rf.b20c13bd6cb9fe2fdd2d578948def13c.jpg,27,356,48,371,1.0,Questions
/content/train/ef518124ffa62d09aa9ed420de1c1cf8_jpg.rf.b20c13bd6cb9fe2fdd2d578948def13c.jpg,10,88,52,103,1.0,Questions
/content/train/3a7caae8ced5aeea644c118e42b81db4_jpg.rf.af67eefd7f305a727f2b261623b58c3d.jpg,44,3,151,19,1.0,Questions
/content/train/3a7caae8ced5aeea644c118e42b81db4_jpg.rf.af67eefd7f305a727f2b261623b58c3d.jpg,2,26,18,40,1.0,Questions
/content/train/ec94dbf21b39852f17c360dc81809e05_jpg.rf.b2239a63d995bb28f8ef5ed4e1cc824d.jpg,26,84,55,98,1.0,Questions
/content/train/DM2143_pdf_2_jpg.rf.b2b04aa8afaf3fa01e58e254ba79f7ca.jpg,172,25,246,40,1.0,Questions
/content/train/DM21337_pdf_6_jpg.rf.b3c2928a20cb8f47d3ae79c7b71c7495.jpg,4,57,36,70,1.0,Questions
/content/train/DM21337_pdf_6_jpg.rf.b3c2928a20cb8f47d3ae79c7b71c7495.jpg,2,217,36,230,1.0,Questions
/content/train/a24d43597d2d8ea7f2661817c853cf46_jpg.rf.ad2e7d0fd20614a1fb1120bf3a32dd52.jpg,40,5,69,20,1.0,Questions
/content/train/cc064ad4e59e44ad9307fb966fea53ad_jpg.rf.b2a9d28a67d46a14044bdcbfe84e23a6.jpg,29,79,50,97,1.0,Questions
/content/train/7465292671d215d0d37b5c007cef0aa3_jpg.rf.b4ba8781cadd81926c960c9e5068917e.jpg,27,5,71,29,1.0,Questions
/content/train/7465292671d215d0d37b5c007cef0aa3_jpg.rf.b4ba8781cadd81926c960c9e5068917e.jpg,39,237,64,255,1.0,Questions
/content/train/CG21231_pdf_1_jpg.rf.b4227a1325da669d690a1f013bb808d8.jpg,13,21,54,50,1.0,Questions
/content/train/e98c5986fa3ae8eb9c6adbfd6ffe6bfb_jpg.rf.b66641535ac25a18194eecd989d447d4.jpg,6,8,37,25,1.0,Questions
/content/train/e98c5986fa3ae8eb9c6adbfd6ffe6bfb_jpg.rf.b66641535ac25a18194eecd989d447d4.jpg,5,185,51,204,1.0,Questions
/content/train/b316d9db1e972658a22394c8a1e249e3_jpg.rf.b824d1d3c9f7d9e48d44d301795f5775.jpg,39,92,54,111,1.0,Questions
/content/train/3a0d42e40582bb0908305c38d4febebd_jpg.rf.b6b77915be9f81a5eee4d5f2ac7db5cb.jpg,10,27,48,40,1.0,Questions
/content/train/3a0d42e40582bb0908305c38d4febebd_jpg.rf.b6b77915be9f81a5eee4d5f2ac7db5cb.jpg,1,302,46,319,1.0,Questions
/content/train/c5e48752a1abae0e4b8369b93653e5d0_jpg.rf.b7352cb547884b3c91130c50886a27ac.jpg,10,20,57,40,1.0,Questions
/content/train/c5e48752a1abae0e4b8369b93653e5d0_jpg.rf.b7352cb547884b3c91130c50886a27ac.jpg,15,236,61,252,1.0,Questions
/content/train/c5e48752a1abae0e4b8369b93653e5d0_jpg.rf.b7352cb547884b3c91130c50886a27ac.jpg,12,81,60,96,1.0,Questions
/content/train/718353a1153958e6bfec9dceb0f40202_jpg.rf.b851597086394416f36753ca2e5a89f5.jpg,36,249,71,264,1.0,Questions
/content/train/718353a1153958e6bfec9dceb0f40202_jpg.rf.b851597086394416f36753ca2e5a89f5.jpg,33,193,68,207,1.0,Questions
/content/train/718353a1153958e6bfec9dceb0f40202_jpg.rf.b851597086394416f36753ca2e5a89f5.jpg,38,5,78,20,1.0,Questions
/content/train/92fa60833137d5ec98d52b1744e4904c_jpg.rf.b8bdff48dc7d1ef8d1301fce2b27d9b4.jpg,49,15,94,31,1.0,Questions
/content/train/0e2df002a975b3dabc690bc142c64a53_jpg.rf.b19369da71507f5e28393843105f57e8.jpg,30,80,61,93,1.0,Questions
/content/train/DM21317_pdf_4_jpg.rf.b8e9bb299973d5d284f1a26dadda1157.jpg,0,31,30,54,1.0,Questions
/content/train/63b3ab811bb0fcae0deb56d34f7aa48f_jpg.rf.b8ce5c8ae27832bcc19978e61a054ac7.jpg,22,15,71,38,1.0,Questions
/content/train/c275d8205afe2f78cdfedca804014c77_jpg.rf.b3f046bcb60ae12bf46127d3901bfd77.jpg,23,82,65,89,1.0,Questions
/content/train/c275d8205afe2f78cdfedca804014c77_jpg.rf.b3f046bcb60ae12bf46127d3901bfd77.jpg,20,137,43,147,1.0,Questions
/content/train/c275d8205afe2f78cdfedca804014c77_jpg.rf.b3f046bcb60ae12bf46127d3901bfd77.jpg,22,301,48,323,1.0,Questions
/content/train/0e5da38a89bf9c796cd57e9ae3b3bfeb_jpg.rf.ba05950524c7d7a6c53cd250145c6f2d.jpg,28,1,49,14,1.0,Questions
/content/train/DM21346_pdf_4_jpg.rf.b9de3f25d12b04d2907cc217d3976504.jpg,19,35,66,47,1.0,Questions
/content/train/04ac466307ba2293788f42042c66162e_jpg.rf.bb1562f80d3a12d6c94f0eb323286b9b.jpg,25,0,53,8,1.0,Questions
/content/train/240bd5d432c7645e49687bc2b675ffca_jpg.rf.b8291e671883cfc5d290ec128c385d49.jpg,18,225,49,253,1.0,Questions
/content/train/240bd5d432c7645e49687bc2b675ffca_jpg.rf.b8291e671883cfc5d290ec128c385d49.jpg,25,74,53,99,1.0,Questions
/content/train/b5f569273d75f287c85a2ddab98b8c5d_jpg.rf.b85a8b8c07c271ee23d61baa18f7218c.jpg,28,202,75,222,1.0,Questions
/content/train/DM21331_pdf_2_jpg.rf.ba4d99f16469acf10051643fd897d9fb.jpg,13,29,49,43,1.0,Questions
/content/train/CG21233_pdf_4_jpg.rf.ba5c8a08d8714e485628aa52e4cebfac.jpg,8,24,49,39,1.0,Questions
/content/train/81a39dd91b1de2efa7475d24e43fa7e3_jpg.rf.b88ec670eb336cddb00e50466a6701f8.jpg,11,3,57,11,1.0,Questions
/content/train/81a39dd91b1de2efa7475d24e43fa7e3_jpg.rf.b88ec670eb336cddb00e50466a6701f8.jpg,1,53,56,72,1.0,Questions
/content/train/81a39dd91b1de2efa7475d24e43fa7e3_jpg.rf.b88ec670eb336cddb00e50466a6701f8.jpg,8,178,44,190,1.0,Questions
/content/train/2de6c518890b1aa913d85e144d155e51_jpg.rf.ba996713c2adfee2a93947ccb2c122fc.jpg,20,242,62,257,1.0,Questions
/content/train/2de6c518890b1aa913d85e144d155e51_jpg.rf.ba996713c2adfee2a93947ccb2c122fc.jpg,24,1,65,16,1.0,Questions
/content/train/2de6c518890b1aa913d85e144d155e51_jpg.rf.ba996713c2adfee2a93947ccb2c122fc.jpg,22,67,66,83,1.0,Questions
/content/train/2de6c518890b1aa913d85e144d155e51_jpg.rf.ba996713c2adfee2a93947ccb2c122fc.jpg,23,144,64,160,1.0,Questions
/content/train/6978a4c068634daeecda55c75b2df20a_jpg.rf.bbd540c8c6d71e259b8fb2ae1a4c316b.jpg,6,86,57,104,1.0,Questions
/content/train/6978a4c068634daeecda55c75b2df20a_jpg.rf.bbd540c8c6d71e259b8fb2ae1a4c316b.jpg,39,145,60,156,1.0,Questions
/content/train/6978a4c068634daeecda55c75b2df20a_jpg.rf.bbd540c8c6d71e259b8fb2ae1a4c316b.jpg,34,301,55,317,1.0,Questions
/content/train/f2ad7a7d8231721d3873b498d4d8bd21_jpg.rf.ba4e06e0a980446257f4bb4ff406a556.jpg,18,218,67,235,1.0,Questions
/content/train/f2ad7a7d8231721d3873b498d4d8bd21_jpg.rf.ba4e06e0a980446257f4bb4ff406a556.jpg,15,4,51,22,1.0,Questions
/content/train/eb0d7ff1152db79bc452f04887b6f5df_jpg.rf.ba9f0803794db89970fa14338513b0b2.jpg,31,0,53,9,1.0,Questions
/content/train/ea9eda456a9a9c80f952050716ffc90c_jpg.rf.bc5af6ec0c92c3bd4de0be5d4e818073.jpg,26,18,59,33,1.0,Questions
/content/train/b4b886ad3e30e7ed9d7b48657f8af150_jpg.rf.bc7edb6e597264c6dbee06eccbf5bff8.jpg,33,123,76,140,1.0,Questions
/content/train/CH21234_pdf_3_jpg.rf.c3e19d668eddcd551b326c8f093a8392.jpg,33,31,55,48,1.0,Questions
/content/train/9a681daff0ad67fb4b7afa3637380bc9_jpg.rf.bbe79ba669cce3212ba29515c18e75a5.jpg,13,232,39,257,1.0,Questions
/content/train/9a681daff0ad67fb4b7afa3637380bc9_jpg.rf.bbe79ba669cce3212ba29515c18e75a5.jpg,23,18,43,42,1.0,Questions
/content/train/CG21247_pdf_2_jpg.rf.bd7194e8f8b245333c81b9864ddb62c8.jpg,28,69,53,85,1.0,Questions
/content/train/CG21244_pdf_1_jpg.rf.beae91e5cc768182d76a7270d83892fc.jpg,33,41,50,50,1.0,Questions
/content/train/8caf07989824a8fc61fde462bea6bdd8_jpg.rf.c43795d993083fb710c642eec1e82e51.jpg,4,152,39,176,1.0,Questions
/content/train/cb67921791d04ef07f4806112b6e2c82_jpg.rf.c21602c8a398c8e94a89c7c901cd6efd.jpg,22,105,55,119,1.0,Questions
/content/train/cb67921791d04ef07f4806112b6e2c82_jpg.rf.c21602c8a398c8e94a89c7c901cd6efd.jpg,35,285,55,298,1.0,Questions
/content/train/5e3924dac6fb2822de6f7b8cf1049ea1_jpg.rf.c4f41b1c24e923de5dd649d615fa35c2.jpg,31,0,64,8,1.0,Questions
/content/train/73b1628a2eba4be2a210cfa8d14d176b_jpg.rf.c12b6005be67084740372f70c93189de.jpg,49,82,79,101,1.0,Questions
/content/train/d8861b6047909e59e603fe66b0f1a61b_jpg.rf.c07e8eb751d0cc2ebab8c75493b9a77c.jpg,25,13,62,28,1.0,Questions
/content/train/d8861b6047909e59e603fe66b0f1a61b_jpg.rf.c07e8eb751d0cc2ebab8c75493b9a77c.jpg,29,360,69,373,1.0,Questions
/content/train/DM2143_pdf_4_jpg.rf.c298d9c3333a0e30a538843758a1a45c.jpg,82,26,103,39,1.0,Questions
/content/train/3a6a46380963bf839e5f2a7084a3e831_jpg.rf.c131b1e72f9d4b8a6e0ecbc205ab45b9.jpg,19,190,58,213,1.0,Questions
/content/train/CG21247_pdf_3_jpg.rf.c6d495c0601afa6189bfaf6dab80c169.jpg,22,142,64,155,1.0,Questions
/content/train/3c65e41c3e690de8249668fad16526e4_jpg.rf.c8b2cdb515015fc80ec509993fb66c63.jpg,20,97,51,123,1.0,Questions
/content/train/DM21316_pdf_0_jpg.rf.c6e0ccce415012ed7b425d5cc3aaf5ce.jpg,15,85,53,103,1.0,Questions
/content/train/DM21316_pdf_0_jpg.rf.c6e0ccce415012ed7b425d5cc3aaf5ce.jpg,38,127,61,147,1.0,Questions
/content/train/DM21316_pdf_0_jpg.rf.c6e0ccce415012ed7b425d5cc3aaf5ce.jpg,22,248,63,269,1.0,Questions
/content/train/DM21332_pdf_2_jpg.rf.c87325c6e4efaebf070ae58ca67d8c8f.jpg,5,37,41,52,1.0,Questions
/content/train/5508bd91c232633a6be3981bcbfff5ad_jpg.rf.beb45ffb385eecceaf54fb0d0f51ae45.jpg,25,32,73,50,1.0,Questions
/content/train/5508bd91c232633a6be3981bcbfff5ad_jpg.rf.beb45ffb385eecceaf54fb0d0f51ae45.jpg,20,86,66,105,1.0,Questions
/content/train/5508bd91c232633a6be3981bcbfff5ad_jpg.rf.beb45ffb385eecceaf54fb0d0f51ae45.jpg,28,210,81,225,1.0,Questions
/content/train/1186be07ab863d4cf1cad3c09715b112_jpg.rf.cafece8f1c9a621ddf54fbe4496a851a.jpg,38,22,73,46,1.0,Questions
/content/train/1186be07ab863d4cf1cad3c09715b112_jpg.rf.cafece8f1c9a621ddf54fbe4496a851a.jpg,36,342,67,364,1.0,Questions
/content/train/a7c47748f7ab97de2f992378f73fbb75_jpg.rf.cc15ae9573ed3d6618c45e85741a1b64.jpg,2,11,28,31,1.0,Questions
/content/train/c055436676b4fe09f383e86611702112_jpg.rf.c59b0a7c0196a45c967cce1e57d175ff.jpg,21,172,54,186,1.0,Questions
/content/train/3e9faf2c23c7b7e2ee78ce1552bfe063_jpg.rf.cae68a6204358eb1ff0fdb070b3998c5.jpg,44,2,72,24,1.0,Questions
/content/train/d84cdf8896ed654613589c9af445f383_jpg.rf.ce02d9b7dc716554572fe30ee416e2f6.jpg,27,211,66,223,1.0,Questions
/content/train/18c0f237172e44b94532a76b1f869f5c_jpg.rf.c7649bbbf8a029afd2dfc4e08e6a7096.jpg,25,240,66,254,1.0,Questions
/content/train/af5cac0285eac416aed26525cb1e2130_jpg.rf.caec833d5fb80dd912eb0e5e03c80ddb.jpg,24,161,69,181,1.0,Questions
/content/train/4bcb355fbbf6241aaddda74c5b2fd7d8_jpg.rf.ce515244fbfcf4960cb5cf36e0ef7875.jpg,19,19,70,34,1.0,Questions
/content/train/99b26e638a4b316f1d6d32b72673d906_jpg.rf.cbc071dbe404d54dd2fc4c3759da71c9.jpg,59,15,118,31,1.0,Questions
/content/train/07193a67afbf641fb76ca375c39886fa_jpg.rf.cbcde5d3a5dce8d04a31c8ea3aa4c85d.jpg,15,122,61,140,1.0,Questions
/content/train/e5d99915856d3c724760e2659042dab4_jpg.rf.ceaea935d9350e6ae56cdbe2b3d5116a.jpg,20,7,72,26,1.0,Questions
/content/train/e5d99915856d3c724760e2659042dab4_jpg.rf.ceaea935d9350e6ae56cdbe2b3d5116a.jpg,24,74,69,91,1.0,Questions
/content/train/e5d99915856d3c724760e2659042dab4_jpg.rf.ceaea935d9350e6ae56cdbe2b3d5116a.jpg,20,172,77,190,1.0,Questions
/content/train/a304eeea4070eff69a5edd8bdfdc1c63_jpg.rf.cf7b90741d1c5bfb5c167299d0d23e36.jpg,22,326,42,339,1.0,Questions
/content/train/549f9565df9c1e97d4d04f7e63a8581f_jpg.rf.cbb22a7d6d69345684800c04a5f234c5.jpg,34,72,62,95,1.0,Questions
/content/train/894ff0469ddbc9dfc2fc3a997efaa84a_jpg.rf.cb51b21ab88158fd90a3c4850775fcf7.jpg,36,14,61,31,1.0,Questions
/content/train/DM21376_pdf_0_jpg.rf.cca9507c75c370b7e9ec8fa58c2b8063.jpg,12,105,70,126,1.0,Questions
/content/train/DM21376_pdf_0_jpg.rf.cca9507c75c370b7e9ec8fa58c2b8063.jpg,13,256,64,274,1.0,Questions
/content/train/DM21345_pdf_2_jpg.rf.d0c790dff270ab9be7142b999e42b331.jpg,29,172,69,193,1.0,Questions
/content/train/DM21345_pdf_2_jpg.rf.d0c790dff270ab9be7142b999e42b331.jpg,23,262,63,285,1.0,Questions
/content/train/5a01e28cbf28b705e3bffa29ca07a435_jpg.rf.d15c75c48be5614df07ddbe116b2aee7.jpg,34,10,64,24,1.0,Questions
/content/train/CG21231_pdf_4_jpg.rf.d2f299ae518b9b0e50f4df94b26bac5f.jpg,56,75,96,85,1.0,Questions
/content/train/37cf7901a497affdb39bda43e796a093_jpg.rf.d0f9a1b07aad0e2512e8aeda489a19f5.jpg,10,101,30,118,1.0,Questions
/content/train/37cf7901a497affdb39bda43e796a093_jpg.rf.d0f9a1b07aad0e2512e8aeda489a19f5.jpg,60,78,133,95,1.0,Questions
/content/train/3c61a44a7b903c83e03cd6909b7f6ae5_jpg.rf.d3e4ab18014f5c36adde28b7493d2289.jpg,42,77,71,95,1.0,Questions
/content/train/66533a286e91bc3feb4d26fc3dbb4513_jpg.rf.d657fad636a7aa50678b0238455cbef2.jpg,16,162,54,177,1.0,Questions
/content/train/02d7c2399bcf780f2d1423c16bb3bbd8_jpg.rf.d4e2fb98b8187ec4861026cbc81a869a.jpg,18,7,62,25,1.0,Questions
/content/train/0d1040e7c080529e586eb05adb3dd0b6_jpg.rf.cff9fa708a641170ae6f4dbd4500aef1.jpg,18,14,48,35,1.0,Questions
/content/train/780d41d5917dadc36ab1a6fb2a22eee1_jpg.rf.cfd80c201565a2707eac2c64ca65c062.jpg,28,289,103,310,1.0,Questions
/content/train/7c564fa160794c8d26da86799d159521_jpg.rf.d5ac7ad69cf033236414821c341317ff.jpg,12,232,53,251,1.0,Questions
/content/train/7c564fa160794c8d26da86799d159521_jpg.rf.d5ac7ad69cf033236414821c341317ff.jpg,16,88,40,100,1.0,Questions
/content/train/5aa3e71a5cfb09750395683d03bb3d2b_jpg.rf.d7b86f816944437cea1199953d894618.jpg,42,8,83,27,1.0,Questions
/content/train/5aa3e71a5cfb09750395683d03bb3d2b_jpg.rf.d7b86f816944437cea1199953d894618.jpg,62,92,77,104,1.0,Questions
/content/train/5aa3e71a5cfb09750395683d03bb3d2b_jpg.rf.d7b86f816944437cea1199953d894618.jpg,37,208,70,225,1.0,Questions
/content/train/5aa3e71a5cfb09750395683d03bb3d2b_jpg.rf.d7b86f816944437cea1199953d894618.jpg,28,320,65,336,1.0,Questions
/content/train/DM21347_pdf_6_jpg.rf.d27f67934165e3cd7734f9214884802d.jpg,15,31,62,43,1.0,Questions
/content/train/DM21347_pdf_6_jpg.rf.d27f67934165e3cd7734f9214884802d.jpg,13,67,39,85,1.0,Questions
/content/train/d953e5cb0cf8a5b3d0cec9bf718cae02_jpg.rf.d9a9d6ff777efb30a557859d8b74415f.jpg,18,92,47,114,1.0,Questions
/content/train/d953e5cb0cf8a5b3d0cec9bf718cae02_jpg.rf.d9a9d6ff777efb30a557859d8b74415f.jpg,14,301,50,314,1.0,Questions
/content/train/4c213c5adae3726b27ca0b09a2cb01c1_jpg.rf.d9f22099ab308f1a55c18b5479c1cdeb.jpg,20,101,81,119,1.0,Questions
/content/train/DM21356_pdf_4_jpg.rf.d8e130563fbc5fafcbcbb68d2350d7fe.jpg,35,22,66,31,1.0,Questions
/content/train/7dd7f933bf1ada733e61d98c7df5b095_jpg.rf.da3fec2a827b82c265ef13ae9e088e8c.jpg,10,41,44,67,1.0,Questions
/content/train/DM21374_pdf_4_jpg.rf.d8424fa1dfdd454003f397bff7d3afea.jpg,0,35,28,51,1.0,Questions
/content/train/CG21233_pdf_5_jpg.rf.d73c47de359f0cc5124efc9dbee78ec7.jpg,37,217,61,239,1.0,Questions
/content/train/DM21383_pdf_0_jpg.rf.d903c1f684f702a72f2d69ff5b6e092b.jpg,39,101,86,115,1.0,Questions
/content/train/DM21383_pdf_0_jpg.rf.d903c1f684f702a72f2d69ff5b6e092b.jpg,26,270,73,283,1.0,Questions
/content/train/baa84c7b5348d41c09f2ab487c956e14_jpg.rf.ddc8e064a4ae1370ae51b419f61a7a27.jpg,9,163,42,177,1.0,Questions
/content/train/baa84c7b5348d41c09f2ab487c956e14_jpg.rf.ddc8e064a4ae1370ae51b419f61a7a27.jpg,13,0,47,11,1.0,Questions
/content/train/CG21226_pdf_0_jpg.rf.dc03695e485f64db9a17c625ac53953a.jpg,21,100,52,112,1.0,Questions
/content/train/4c728dd642b86683a3f569d47b6e2c02_jpg.rf.dbd1142e5bb9a50c1b8176f1a932f732.jpg,37,167,67,187,1.0,Questions
/content/train/4c728dd642b86683a3f569d47b6e2c02_jpg.rf.dbd1142e5bb9a50c1b8176f1a932f732.jpg,33,10,64,33,1.0,Questions
/content/train/f341a97f7730993bf1516ed96da83a0d_jpg.rf.dc9dffe67e162bb275b76d894b08846d.jpg,29,29,53,44,1.0,Questions
/content/train/9dbbda838f20981baeb789f397eb0de8_jpg.rf.dc42d4b0a46974865d48afade9b84d85.jpg,39,6,61,17,1.0,Questions
/content/train/1706f268a753acc7c8d6b2498f72af78_jpg.rf.de09741dc548052e0d9d190d9413a4f7.jpg,21,155,41,168,1.0,Questions
/content/train/4555cff97d2090f69b4a8be0a631a877_jpg.rf.dda0629f43ced8842b766473e7bed8b0.jpg,20,260,46,275,1.0,Questions
/content/train/4555cff97d2090f69b4a8be0a631a877_jpg.rf.dda0629f43ced8842b766473e7bed8b0.jpg,20,341,39,352,1.0,Questions
/content/train/4555cff97d2090f69b4a8be0a631a877_jpg.rf.dda0629f43ced8842b766473e7bed8b0.jpg,18,386,50,395,1.0,Questions
/content/train/3b8d2afd651366a91929a0766b577372_jpg.rf.dec871ed5f289b09cb2f246669b4721f.jpg,22,0,58,11,1.0,Questions
/content/train/275f6cf1a51b5cb68637fef92bd2c965_jpg.rf.dbf95eead4fb46f801d80234ccdff421.jpg,32,147,63,163,1.0,Questions
/content/train/c847368503e081ad046e4509c0062872_jpg.rf.ded4c5d5754cc9e59a997da238a230d0.jpg,31,2,51,20,1.0,Questions
/content/train/f4969a8270326991d54359d901da82f3_jpg.rf.e17bc5aa5c699cafff64dc12482cd757.jpg,16,286,55,299,1.0,Questions
/content/train/f4969a8270326991d54359d901da82f3_jpg.rf.e17bc5aa5c699cafff64dc12482cd757.jpg,13,208,52,220,1.0,Questions
/content/train/f4969a8270326991d54359d901da82f3_jpg.rf.e17bc5aa5c699cafff64dc12482cd757.jpg,23,75,60,88,1.0,Questions
/content/train/f4969a8270326991d54359d901da82f3_jpg.rf.e17bc5aa5c699cafff64dc12482cd757.jpg,23,153,58,167,1.0,Questions
/content/train/f4969a8270326991d54359d901da82f3_jpg.rf.e17bc5aa5c699cafff64dc12482cd757.jpg,24,121,59,132,1.0,Questions
/content/train/42cfb563ff59c781cc866d9bedfecc97_jpg.rf.de911434adfe0b244c41f291f49b0ef7.jpg,25,71,57,87,1.0,Questions
/content/train/DM21339_pdf_3_jpg.rf.e1e99d9cf7ad1b601a7be2ecbba695b8.jpg,42,20,71,46,1.0,Questions
